timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,position
3311738919,-4,0,-4,-3,-4,-8,-3,-2,2
3311747656,0,-1,0,0,2,5,12,2,2
3311747656,0,-2,0,-1,0,-2,-4,0,2
3311762547,2,-1,-1,-3,2,0,2,0,2
3311762547,1,-1,-1,1,1,1,-1,-1,2
3311764104,-2,1,-1,0,-2,2,-4,-1,2
3311764104,2,1,3,-1,0,6,-2,1,2
3311785341,-1,2,0,1,1,-18,-2,0,2
3311785341,-3,-3,-4,-6,-3,9,-3,2,2
3311786690,1,3,-1,0,-2,-9,4,-1,2
3311786690,-2,-1,1,-1,0,16,-3,0,2
3311798728,-2,0,-7,4,0,-1,-7,-1,2
3311798728,1,1,3,-2,-1,-4,7,-1,2
3311807690,-4,-4,1,-2,-2,-8,-10,-1,2
3311807690,-1,-2,1,-5,-5,-5,11,-1,2
3311822564,1,1,0,4,1,2,-3,-1,2
3311822564,3,1,2,-2,-2,-4,2,-1,2
3311824117,-3,-1,2,1,0,8,-6,0,2
3311824117,-2,0,3,1,-1,-8,-3,-1,2
3311845132,0,-2,-8,-4,-1,4,8,-2,2
3311845132,-4,-3,0,1,-3,-1,6,-2,2
3311846758,7,-1,-3,1,2,5,4,0,2
3311846758,-1,1,-4,4,4,28,1,-1,2
3311858688,0,-2,-3,-2,-2,-13,-2,-1,2
3311858688,-5,-3,-1,0,0,-2,-1,-1,2
3311867678,-2,0,1,-2,-4,-2,-6,-2,2
3311867678,0,1,0,3,3,-9,1,-1,2
3311882815,-2,-1,-4,-2,-4,1,-9,-2,2
3311882815,4,-2,0,3,0,-8,7,2,2
3311884177,2,0,0,-11,-4,11,0,0,2
3311884177,0,-2,-1,5,-1,-5,-4,-5,2
3311905103,-5,1,0,-3,0,-3,2,1,2
3311905103,-4,-2,-6,-4,-3,-1,3,1,2
3311906743,-1,-1,-1,4,4,-3,-1,0,2
3311906743,-2,-2,2,-5,-5,-8,-2,-1,2
3311918768,3,2,3,-2,1,0,-10,-3,2
3311918768,5,0,-2,5,5,18,18,1,2
3311927640,3,0,-2,1,-1,4,-1,-2,2
3311927640,2,-3,-2,-1,-1,-10,-9,1,2
3311942565,-6,-4,1,2,-3,-6,-3,0,2
3311942565,1,2,-3,-3,-2,5,-11,-1,2
3311948657,1,1,3,2,1,-7,3,-1,2
3311948657,-1,1,1,-4,0,9,0,-1,2
3311965069,-1,0,2,-1,-1,0,7,-1,2
3311965069,-1,-2,3,2,-1,-5,-3,1,2
3311966608,-4,-2,-4,-1,-4,-5,0,-2,2
3311966608,2,0,0,-4,-2,-5,-3,-1,2
3311978667,-1,-1,-4,-2,4,14,3,2,2
3311978667,0,2,3,2,0,-1,-7,-1,2
3311987746,-2,0,-3,1,-2,-4,4,0,2
3311987746,-3,1,-1,5,-4,-5,0,-2,2
3312002611,5,-1,0,1,3,3,-4,2,2
3312002611,-3,-1,2,-2,-3,2,2,-1,2
3312004636,-1,-2,-1,-2,0,-11,-2,-1,2
3312004636,-2,2,-5,1,-3,14,5,-2,2
3312025101,-4,1,-1,-1,0,-10,-2,0,2
3312025101,3,-3,-2,-6,-3,-4,-8,-1,2
3312026609,1,0,3,0,0,10,9,0,2
3312026609,-3,-2,-6,2,-2,-10,1,1,2
3312047617,3,2,1,4,4,-7,-2,-2,2
3312047617,-2,-1,1,-2,0,-4,-5,-2,2
3312049139,-1,1,1,-1,-1,4,-1,2,2
3312049139,-1,-1,1,0,-3,2,2,1,2
3312062563,-2,0,-2,2,-4,3,1,0,2
3312062563,-2,0,-1,1,-3,-14,-8,-4,2
3312064165,-3,0,2,0,-1,-1,-4,-2,2
3312064165,-1,0,1,-2,0,-4,5,1,2
3312085190,-5,1,-7,-12,-5,-6,7,1,2
3312085190,0,0,3,2,1,-2,0,-2,2
3312086762,-1,1,2,3,0,3,-9,-2,2
3312086762,-2,0,-2,-5,1,-7,-4,2,2
3312107528,-1,-3,-2,0,-2,2,5,-1,2
3312107528,0,-2,-2,-2,0,10,-7,-1,2
3312109150,0,-5,-1,0,0,12,11,3,2
3312109150,2,0,-2,1,0,-3,-7,-1,2
3312122541,0,-1,7,2,-3,2,2,0,2
3312122541,-3,0,-3,0,-2,-4,-5,-2,2
3312124110,0,-1,-1,1,2,-3,5,-2,2
3312124110,0,1,0,-1,-3,2,7,1,2
3312145079,1,0,4,1,0,-1,-9,-3,2
3312145079,-4,-2,-3,0,-3,7,6,3,2
3312146798,-5,-1,-1,-5,-6,-10,-7,1,2
3312146798,-1,-2,-3,-1,1,-18,-1,-1,2
3312167484,0,1,3,-4,-2,5,-4,-1,2
3312167484,0,-1,1,5,5,9,-1,1,2
3312169079,-3,0,-4,-4,-3,0,-2,-1,2
3312169079,-4,-3,4,-5,-2,-17,-8,0,2
3312182010,3,1,-3,1,0,9,-2,-1,2
3312182010,-4,0,0,-5,-6,4,3,-1,2
3312188760,-4,0,-1,-6,-1,-4,-4,0,2
3312188760,0,0,-1,1,1,0,1,-4,2
3312205086,0,-3,5,-2,1,-8,-13,0,2
3312205086,4,0,-3,-1,2,-5,15,3,2
3312206643,-6,-2,-4,0,-2,-5,-5,0,2
3312206643,0,1,8,-1,1,7,-4,-2,2
3312227513,0,0,-4,1,1,6,3,0,2
3312227513,0,0,-6,-1,-2,-6,-9,-3,2
3312229053,0,-1,-2,0,-1,-7,-6,-1,2
3312229053,2,0,-1,5,0,17,10,-1,2
3312241464,-3,-3,0,2,-1,-4,-1,-1,2
3312241464,4,2,-1,2,5,1,12,1,2
3312250128,-5,0,3,0,-4,-6,-13,-3,2
3312250128,5,-2,-4,0,-2,-2,9,2,2
3312265042,-5,0,-1,-3,-3,-6,4,5,2
3312265042,-1,-1,1,-2,-3,3,-13,-3,2
3312266670,-1,0,6,1,1,-4,1,0,2
3312266670,0,-1,1,-1,0,4,-2,-1,2
3312287804,1,-2,-2,3,3,-6,0,-1,2
3312287804,-3,-3,-2,-4,-4,-9,-5,-2,2
3312289184,1,1,-6,-6,1,0,-3,0,2
3312289184,-1,-3,3,-2,-1,0,4,2,2
3312301187,-2,1,-1,0,-2,-1,-3,-1,2
3312301187,1,1,3,4,-1,-4,11,1,2
3312310190,4,0,-1,1,4,10,-9,-1,2
3312310190,-3,-2,-4,0,-3,-3,-7,-2,2
3312324979,0,-3,-1,-6,-4,4,12,-1,2
3312324979,-3,2,0,5,0,-7,-8,-2,2
3312326747,3,-3,0,3,2,6,5,0,2
3312326747,-1,-3,3,2,-2,-4,-5,-2,2
3312347561,1,1,1,-2,-1,-8,-12,-2,2
3312347561,-1,0,4,0,-1,11,18,0,2
3312349157,-8,-5,-4,-3,-3,-25,-4,2,2
3312349157,0,0,-5,-4,1,9,-14,0,2
3312362022,-2,-1,-4,3,-5,-7,9,-1,2
3312362022,-1,1,2,-1,0,-7,-16,1,2
3312370087,-2,1,3,1,0,0,7,0,2
3312370087,4,2,-4,1,0,-8,-7,-1,2
3312384997,-5,-3,-5,-1,-4,-1,0,-2,2
3312384997,2,-3,-2,-1,-4,10,-4,-1,2
3312386655,1,0,-2,5,2,5,10,-2,2
3312386655,-1,-2,4,0,-2,-5,-4,1,2
3312407531,5,0,-2,4,6,5,-2,-1,2
3312407531,-3,-1,0,-3,-2,-2,-3,-1,2
3312409145,1,0,1,-2,-4,0,-6,-1,2
3312409145,-2,-1,-1,3,3,0,15,0,2
3312421968,-2,2,-2,-1,0,19,-10,1,2
3312421968,-1,-2,-2,1,-5,-10,9,-2,2
3312428801,3,5,-1,2,1,13,3,-2,2
3312428801,-2,1,3,-2,1,-16,-7,-2,2
3312445133,4,-1,0,2,4,7,-6,-1,2
3312445133,0,-1,-2,0,-3,-10,1,2,2
3312446667,-3,-4,-6,1,-1,9,-2,-1,2
3312446667,-2,0,-1,-1,0,10,18,3,2
3312467566,3,-1,-1,0,-3,4,-2,-3,2
3312467566,-1,-2,0,-2,6,2,-6,-3,2
3312469196,-5,-1,1,-1,-2,-18,-4,-3,2
3312469196,-1,0,1,-3,1,12,7,0,2
3312481261,-4,-1,0,-3,-1,-11,0,1,2
3312481261,0,0,-1,0,1,2,-6,0,2
3312490270,1,-3,1,-6,-2,1,11,0,2
3312490270,-2,-1,-3,0,-3,-4,-13,-1,2
3312504981,-2,-1,4,-3,-4,1,6,-1,2
3312504981,-3,-2,5,2,-2,-28,-21,-2,2
3312506583,7,3,-9,-2,11,51,17,1,2
3312506583,-3,1,-2,2,-4,-8,-1,-2,2
3312527587,-2,-1,4,1,-4,-7,5,0,2
3312527587,-4,-1,1,-5,-3,-6,-9,-1,2
3312529121,0,0,3,6,-3,-14,-7,-2,2
3312529121,1,0,-6,-8,-5,11,-6,-2,2
3312541326,-2,0,-3,-2,2,10,3,2,2
3312541326,1,0,-3,5,0,-1,-1,-4,2
3312550142,-3,-1,2,-2,-4,-13,10,1,2
3312550142,1,-1,1,-2,0,3,-8,-3,2
3312564997,-2,0,-3,-2,-3,-10,-3,1,2
3312564997,-5,-1,-2,-8,-4,4,-1,0,2
3312566625,1,2,2,-2,-2,-4,2,-2,2
3312566625,0,1,4,2,0,2,-1,1,2
3312587601,0,1,-4,1,-1,-24,-9,-1,2
3312587601,-6,0,3,0,1,27,21,2,2
3312589213,-5,-1,-5,-10,-6,-10,-10,0,2
3312589213,-3,-3,0,5,1,-5,-2,-1,2
3312601102,-2,1,2,-3,-1,-10,-8,-2,2
3312601102,3,2,0,-2,2,9,2,1,2
3312610133,3,-2,-7,2,0,-3,3,2,2
3312610133,-6,1,-2,-2,-3,-1,-11,1,2
3312625041,4,1,0,1,4,-1,13,1,2
3312625041,1,0,-2,1,-2,3,-3,-1,2
3312626658,-1,0,7,2,1,0,-3,0,2
3312626658,-1,-6,-5,-2,-3,-1,-3,-3,2
3312647579,0,1,2,4,4,6,1,0,2
3312647579,1,0,-3,2,-2,-4,-2,-2,2
3312649122,2,-1,-2,1,0,2,4,2,2
3312649122,2,1,-2,-5,1,5,7,0,2
3312661215,-2,1,0,2,-4,-1,-11,-6,2
3312661215,0,0,-1,-2,3,6,-1,1,2
3312670286,-1,1,1,-3,-3,-9,-5,-2,2
3312670286,2,0,0,0,-1,-5,4,-1,2
3312685062,-4,-5,-4,-3,-3,-4,2,1,2
3312685062,5,1,3,-1,4,17,7,-1,2
3312686645,0,1,-1,7,2,1,-9,-2,2
3312686645,-4,1,3,-1,0,-6,4,-3,2
3312707464,-1,-1,-6,-5,-4,2,0,2,2
3312707464,-3,-1,-1,-1,1,-15,-3,0,2
3312709061,-1,-2,1,3,0,0,-4,-1,2
3312709061,-5,-3,-5,3,-2,-1,-7,1,2
3312721227,-2,0,3,2,1,7,7,0,2
3312721227,2,-1,-12,-1,-4,-2,-1,0,2
3312730092,0,0,1,-2,0,1,4,0,2
3312730092,-2,1,-1,-1,-2,-5,-3,-3,2
3312745053,0,1,0,-1,-3,-3,-2,-1,2
3312745053,0,-1,2,-4,0,1,4,0,2
3312746621,-4,-2,-1,0,-3,0,-13,-2,2
3312746621,-2,0,-1,-1,-2,-2,15,0,2
3312767540,0,-1,-4,-1,0,-3,0,-1,2
3312767540,-2,-2,-1,-7,-4,-7,-10,-1,2
3312769111,-2,-1,1,1,2,-4,18,3,2
3312769111,4,2,3,1,2,17,-5,-1,2
3312781216,2,2,-7,-2,3,1,6,0,2
3312781216,-3,-3,3,3,-4,-6,-9,0,2
3312790262,4,3,3,-4,0,-7,-5,-2,2
3312790262,-1,-1,0,0,-1,1,5,0,2
3312805068,-2,-3,3,1,-2,-4,6,1,2
3312805068,-3,-2,-3,-3,-5,-4,-3,2,2
3312806793,0,-1,-1,0,3,8,-1,-1,2
3312806793,0,-1,0,-2,-2,-10,1,-5,2
3312827569,-1,-1,0,3,-1,12,-6,-2,2
3312827569,-1,0,-1,1,1,-2,3,-1,2
3312829141,0,-3,2,4,-3,-4,11,1,2
3312829141,0,0,-6,-7,-1,8,-9,-1,2
3312841390,-1,-4,1,0,0,0,7,0,2
3312841390,-4,2,2,1,-2,2,-4,0,2
3312850225,-2,-1,2,0,3,-3,-2,-1,2
3312850225,1,2,3,2,1,-20,-20,-1,2
3312865099,-4,-2,3,-5,-2,9,22,3,2
3312865099,5,1,-4,4,4,9,-13,-1,2
3312866640,1,-2,2,-1,-3,8,2,-2,2
3312866640,-3,0,-2,-2,-4,-8,-7,0,2
3312887530,4,1,4,1,0,9,-11,-3,2
3312887530,-3,-2,3,-3,1,-19,6,2,2
3312889100,0,1,-5,-3,0,7,-4,-4,2
3312889100,1,-2,-2,-4,1,27,3,-1,2
3312901131,-2,2,-3,2,-1,-2,-1,2,2
3312901131,1,-2,-1,3,2,-1,5,-2,2
3312910148,-3,-1,-5,-3,-4,-11,-7,0,2
3312910148,-4,4,7,2,1,-10,0,2,2
3312925034,3,-1,-3,0,4,7,-2,-2,2
3312925034,-2,-1,1,-2,-3,0,4,0,2
3312926630,1,-1,1,1,-2,-2,0,0,2
3312926630,-6,-2,-3,-7,-4,-2,-1,1,2
3312947501,-1,-3,2,-1,-1,-14,-17,0,2
3312947501,-4,0,-3,0,-5,-2,-6,-2,2
3312949177,4,-2,-1,-2,0,0,12,2,2
3312949177,-3,-1,5,1,1,0,0,0,2
3312970049,-4,1,-5,-2,-5,-12,-3,0,2
3312970049,0,0,-2,-3,4,15,4,0,2
3312971642,-3,-1,-3,3,-1,-11,-14,-2,2
3312971642,4,-1,0,5,-1,3,10,0,2
3312985322,3,0,-2,-1,2,11,1,-3,2
3312985322,0,-2,0,-2,-1,-7,1,-1,2
3312986681,-1,2,-2,3,1,3,-10,-2,2
3312986681,3,0,-6,-1,2,-1,8,0,2
3313007502,-3,0,2,-1,-4,-8,-8,-2,2
3313007502,0,1,0,2,2,-4,10,1,2
3313009079,-2,-2,-6,-3,-1,-2,-4,-2,2
3313009079,5,-6,-5,6,3,13,12,2,2
3313030260,-2,-1,6,-2,-2,-6,-7,-4,2
3313030260,-3,-1,1,-3,-5,2,-6,-3,2
3313031623,-3,-2,5,-1,-3,-2,0,0,2
3313031623,0,-1,-2,-2,1,-3,0,-1,2
3313045403,-2,-2,0,0,2,-8,3,2,2
3313045403,0,0,1,1,-1,10,-4,-1,2
3313046648,-1,0,-4,-2,-1,-2,11,-1,2
3313046648,-2,1,0,-2,0,-2,-20,-3,2
3313067513,4,2,2,3,1,6,25,0,2
3313067513,0,-2,-1,-2,0,-7,-9,1,2
3313069155,0,0,-1,3,-2,3,-2,0,2
3313069155,1,2,1,-2,1,-2,3,-2,2
3313089979,-3,0,-3,3,0,2,-5,-2,2
3313089979,4,-1,0,-2,-2,-2,-1,-1,2
3313091642,-3,-2,0,-4,-1,-2,4,0,2
3313091642,-5,-3,2,0,-3,-4,-4,0,2
3313104341,-4,-1,-6,-2,-1,-1,4,2,2
3313104341,-1,0,-2,3,3,0,1,-2,2
3313111172,0,0,3,0,1,-4,-5,-3,2
3313111172,-5,-1,1,-5,-2,-12,4,2,2
3313127475,2,1,-4,-1,1,12,-1,-2,2
3313127475,-2,1,0,-1,-1,-2,3,1,2
3313129088,1,1,-2,-2,-2,-3,-3,0,2
3313129088,0,-2,-6,2,2,9,-12,0,2
3313149986,1,2,2,0,-2,-1,12,2,2
3313149986,-2,0,-2,-1,-3,-4,-2,-3,2
3313151626,-2,1,4,-3,-1,0,-5,-1,2
3313151626,0,0,1,-1,-2,-1,-2,-2,2
3313164392,-2,-4,0,-2,-1,-4,2,-1,2
3313164392,-2,1,-4,-1,-2,-16,0,1,2
3313171126,0,0,5,0,2,23,0,0,2
3313171126,1,-2,-4,-7,-3,0,0,-1,2
3313187471,1,0,6,-4,2,-8,-7,0,2
3313187471,0,-1,-2,2,-2,7,3,0,2
3313189068,-5,-1,-2,-4,-4,-16,-14,-4,2
3313189068,1,-1,6,3,-3,5,1,0,2
3313210056,0,-2,-5,2,4,-3,13,3,2
3313210056,-6,-1,2,-8,-6,1,-8,-1,2
3313211628,1,-1,-3,-2,0,1,-6,-1,2
3313211628,-5,-1,-2,2,-1,0,-1,-1,2
3313224353,-1,1,-1,-2,-5,-8,-15,-3,2
3313224353,1,-3,1,0,-2,6,12,0,2
3313231105,-3,-3,-2,-1,-1,2,6,5,2
3313231105,-1,0,-2,1,-3,-9,-6,-4,2
3313247543,-3,1,3,4,0,14,-4,-2,2
3313247543,4,-1,-1,2,0,-7,15,3,2
3313249097,0,-1,4,4,-1,10,-1,1,2
3313249097,0,-2,-6,4,3,10,2,-1,2
3313269994,-5,0,-2,-3,-1,-6,-10,-3,2
3313269994,-3,-3,-1,-3,0,-1,8,1,2
3313271648,-1,-3,-1,-2,-4,-10,7,2,2
3313271648,-1,-1,2,-1,3,-7,1,0,2
3313284422,-1,0,1,4,-3,-1,-21,0,2
3313284422,-3,-1,6,-3,1,0,24,2,2
3313291184,-1,0,-3,2,3,1,-4,-3,2
3313291184,0,0,-2,-1,-3,-7,4,0,2
3313307636,-4,-1,2,-6,-4,4,-11,-1,2
3313307636,1,2,-2,3,1,-15,-12,-6,2
3313309138,-3,-2,-2,-2,-1,-5,1,2,2
3313309138,-4,-2,3,-5,-2,9,8,1,2
3313337515,7,-1,-3,0,-1,6,0,-2,2
3313337515,1,-1,1,-2,-1,-4,-13,-1,2
3313339154,3,0,-6,-2,0,3,10,0,2
3313339154,-1,0,1,-1,-2,5,1,2,2
3313344295,0,2,0,1,-2,-11,3,0,2
3313344295,1,-1,-3,-1,-2,16,-7,-2,2
3313358668,2,-1,0,-1,0,5,-11,-2,2
3313358668,2,3,3,1,-1,-5,4,-1,2
3313367534,0,-4,-2,-2,-1,2,1,0,2
3313367534,-3,-1,2,1,-4,-3,-2,-1,2
3313369128,-2,1,-1,1,-2,-22,-2,0,2
3313369128,4,1,1,-6,3,15,2,1,2
3313390006,-2,0,-1,2,0,-7,1,-2,2
3313390006,1,-3,-1,2,0,5,-12,0,2
3313391607,0,-1,4,-1,-1,1,5,0,2
3313391607,-1,-3,-4,-1,-4,-10,0,-1,2
3313404354,-2,-3,1,1,-2,-1,-3,0,2
3313404354,-1,1,-2,2,-2,-3,-2,-1,2
3313411098,4,1,-1,-3,2,4,9,0,2
3313411098,1,1,1,5,2,-4,2,1,2
3313427479,1,-2,0,-4,0,6,-5,-2,2
3313427479,-2,0,1,2,1,-4,14,0,2
3313429068,-6,-1,1,-2,-2,0,-13,-4,2
3313429068,4,-1,-1,0,1,-4,4,-1,2
3313450020,-5,-2,-3,-1,-1,-6,5,2,2
3313450020,0,0,-5,-3,1,13,-5,0,2
3313451606,0,1,0,-2,-3,-9,-3,-1,2
3313451606,1,-2,1,3,0,0,-9,-3,2
3313463657,-2,1,3,2,0,16,4,0,2
3313463657,-2,-1,-4,-5,-2,-4,-15,-1,2
3313472666,-4,-2,-4,6,0,4,9,0,2
3313472666,-2,-1,1,-4,-1,0,2,0,2
3313487478,0,-1,1,-1,-4,-8,-6,-3,2
3313487478,-1,-1,1,-1,4,2,-3,-1,2
3313489119,-5,1,-1,-4,-1,-7,-6,-2,2
3313489119,0,-2,-4,4,0,-2,-10,-3,2
3313510004,-2,1,2,-1,-1,4,30,5,2
3313510004,0,0,-1,1,2,7,-6,-4,2
3313511613,1,0,1,6,1,-1,6,0,2
3313511613,-6,-3,1,-6,-5,-8,-15,-2,2
3313523659,0,1,-2,-1,-2,-5,-10,-3,2
3313523659,2,-3,2,1,-1,-1,9,0,2
3313532740,0,-1,1,2,-1,13,-1,3,2
3313532740,-3,1,1,-3,-1,-6,9,-3,2
3313547528,-2,0,-3,-5,-1,-5,-8,-1,2
3313547528,-3,1,4,-2,-1,0,4,1,2
3313549088,-3,-2,0,-4,-3,-7,-21,-2,2
3313549088,-1,-3,2,0,-3,-1,19,1,2
3313569955,-3,-1,-4,-6,-4,5,2,1,2
3313569955,1,2,-2,2,-1,-9,-9,-2,2
3313571597,-1,-1,-3,-5,-2,1,-1,-1,2
3313571597,1,0,2,-4,-3,-19,1,-1,2
3313583675,0,-2,-1,8,9,31,1,0,2
3313583675,-2,-1,-2,1,-2,1,-4,-1,2
3313592686,-6,0,2,-7,-4,-18,-7,-3,2
3313592686,0,0,1,-1,1,-5,-7,0,2
3313615001,-3,-2,-2,-4,-3,-9,-4,1,2
3313615001,1,1,-1,1,3,6,3,1,2
3313616613,-1,-1,2,1,1,5,12,-2,2
3313616613,-1,2,-1,1,-1,0,-7,-1,2
3313629986,0,-4,-10,2,-1,3,-3,-2,2
3313629986,-6,0,-7,5,-1,-28,-2,1,2
3313631619,0,2,5,-2,-1,11,2,1,2
3313631619,-1,2,-4,3,-1,6,-1,0,2
3313643650,4,3,9,-2,0,-18,0,-2,2
3313643650,0,1,-2,-6,-1,2,6,-1,2
3313652650,-3,-5,-5,-1,-3,-5,-4,0,2
3313652650,3,0,5,1,0,21,-6,0,2
3313667506,-4,-1,-9,-4,-1,-16,6,0,2
3313667506,-2,-5,7,-4,-5,4,-4,-2,2
3313669122,-3,0,-3,5,-2,-15,-5,1,2
3313669122,-5,-3,0,-5,-2,6,-1,0,2
3313689997,3,2,2,7,-1,10,-7,-6,2
3313689997,0,1,-3,-4,-3,0,5,3,2
3313691633,1,-1,3,-3,0,4,7,2,2
3313691633,-3,-1,-2,-1,0,1,5,0,2
3313703683,4,-1,3,6,2,14,1,0,2
3313703683,-4,1,3,0,-5,-10,-6,-4,2
3313712773,1,-1,0,2,-1,1,-2,-1,2
3313712773,-2,-1,-8,-2,3,-3,5,2,2
3313727462,1,0,2,1,-4,-10,1,2,2
3313727462,2,-1,-7,-6,-2,2,4,-1,2
3313729081,-1,2,2,-4,0,-2,1,-1,2
3313729081,0,0,-3,1,-2,-2,-4,-3,2
3313750022,-4,-2,-2,-5,-5,-4,2,1,2
3313750022,1,0,0,-2,-2,5,-1,0,2
3313751637,-1,-1,-2,1,-2,6,0,-2,2
3313751637,3,0,-1,-1,4,-13,-3,-2,2
3313763845,2,1,-3,1,1,-8,-5,-1,2
3313763845,0,0,2,1,1,-2,-1,-2,2
3313772638,4,0,-1,0,3,8,3,0,2
3313772638,-5,-1,1,1,-2,3,4,2,2
3313787475,-2,-2,-2,1,-3,4,-2,1,2
3313787475,2,1,-2,2,3,4,6,0,2
3313789078,1,1,-3,-1,3,5,-3,-3,2
3313789078,2,-1,5,1,-3,-8,3,-1,2
3313809969,3,1,-2,-5,2,11,-1,1,2
3313809969,-5,-2,4,-1,-4,-17,-11,-1,2
3313811629,1,-2,-3,3,-1,12,8,-1,2
3313811629,-7,0,-3,-2,-2,-4,-7,-1,2
3313823658,-1,-2,2,1,-2,-5,-7,0,2
3313823658,0,-1,0,-2,1,-2,-10,-4,2
3313832745,-4,-3,-5,-8,-4,-1,3,0,2
3313832745,-3,-1,1,-2,-1,-3,6,0,2
3313846834,-4,1,0,0,-3,-2,-3,-1,2
3313846834,3,2,1,2,1,11,4,3,2
3313853641,-1,1,3,2,-2,-11,-10,-1,2
3313853641,1,-2,-2,-3,-2,11,5,3,2
3313869996,7,0,-2,1,6,5,12,-1,2
3313869996,-2,1,5,0,-3,5,-3,1,2
3313871626,-1,-1,-6,-1,-2,-12,3,-2,2
3313871626,4,-2,-2,1,0,4,-5,-1,2
3313892521,-6,-3,3,-3,1,12,7,-1,2
3313892521,2,-2,-1,1,3,-3,-4,1,2
3313894292,-3,-3,0,1,-3,1,2,-1,2
3313894292,1,-2,4,1,2,-2,-6,-3,2
3313907591,0,1,-1,-2,0,-9,-8,-1,2
3313907591,-2,-3,-5,-6,-2,6,8,-4,2
3313909160,-3,0,6,-2,-1,-12,-3,3,2
3313909160,4,0,-3,4,0,13,0,2,2
3313930056,-5,0,3,-4,-5,-7,-6,-2,2
3313930056,-2,-2,-2,2,0,-9,-6,-1,2
3313931623,-2,0,-1,1,3,15,14,3,2
3313931623,0,-1,2,-6,-5,-11,-12,-2,2
3313952580,4,0,-7,5,6,8,16,2,2
3313952580,-3,3,3,-1,-3,-20,-10,0,2
3313954121,1,-3,1,0,-1,13,-3,-3,2
3313954121,-3,1,3,5,-1,-2,-5,-1,2
3313967556,-6,-3,-7,-7,-4,-5,3,-1,2
3313967556,0,1,-1,-1,2,2,-1,2,2
3313969146,3,-1,0,-1,0,-2,4,-1,2
3313969146,-2,2,-4,-3,-3,-2,1,1,2
3313990025,0,0,4,0,0,-13,-6,-1,2
3313990025,-1,-1,-7,-4,-3,10,1,0,2
3313991747,-1,-3,1,2,-1,-5,-3,0,2
3313991747,-7,0,-1,-4,-3,1,4,1,2
3314012631,2,2,5,-2,-2,-3,-4,-4,2
3314012631,-4,-1,1,3,2,8,3,1,2
3314014554,1,0,-3,-6,0,-1,-5,-2,2
3314014554,1,3,0,1,-1,-3,0,-2,2
3314027545,-3,-1,-3,1,0,4,-4,0,2
3314027545,-4,0,1,0,-1,-10,-8,1,2
3314029112,1,0,-3,2,1,2,9,-1,2
3314029112,-4,-1,2,-2,1,7,9,2,2
3516693396,-3,-2,-2,-3,-1,-1,-1,0,3
3516693396,3,-1,0,-3,-1,-1,-1,-3,3
3516700945,6,-3,-3,0,-1,-2,-2,-2,3
3516700945,5,-2,-2,2,-2,-3,-2,-2,3
3516703925,6,-1,0,1,1,-4,-1,-2,3
3516703925,4,-1,-1,3,2,-4,-1,-2,3
3516705215,3,3,0,-2,0,-2,-1,-1,3
3516705215,-2,1,0,2,-3,0,-2,-2,3
3516706050,-3,2,1,-1,1,0,-1,0,3
3516706050,-5,2,-1,-2,1,1,0,1,3
3516721867,-1,1,1,-1,0,-1,-2,0,3
3516721867,0,1,0,-1,-1,-1,1,1,3
3516728893,-1,0,-1,2,-2,1,-1,0,3
3516728893,1,-1,1,2,-3,1,-2,0,3
3516743173,0,-2,-2,1,2,-1,-1,-1,3
3516743173,3,-4,-3,-3,0,-1,0,0,3
3516750279,3,-1,-3,-1,-2,-1,-1,0,3
3516750279,1,-3,2,1,-1,-2,-1,-1,3
3516766033,-1,-2,-3,0,0,0,-1,-1,3
3516766033,-1,2,1,-3,0,-1,0,-1,3
3516766774,4,-3,-1,3,3,0,1,0,3
3516766774,3,1,-5,-5,-3,-1,0,0,3
3516813652,0,1,1,2,1,-2,0,1,3
3516813652,1,-1,1,0,-2,3,0,1,3
3516814400,2,2,-1,-4,0,1,-1,0,3
3516814400,-1,0,-1,-6,-2,-4,-1,-1,3
3516815199,-4,-2,1,-1,1,0,1,-2,3
3516815199,-3,-4,-1,3,-1,-2,0,0,3
3516818307,-5,0,1,3,2,3,0,1,3
3516818307,-5,-2,-2,-3,-1,1,-2,-1,3
3516825106,-5,-3,-3,-2,-2,-3,-2,0,3
3516825106,-3,1,-1,-2,1,-2,-1,-1,3
3516832823,-3,0,-2,1,-2,-1,-1,-1,3
3516832823,2,0,0,2,0,-2,-1,-1,3
3516841624,1,-1,0,2,1,4,3,0,3
3516841624,-6,-1,-2,-2,-1,-1,0,-1,3
3516855852,-1,0,-1,-1,0,-1,0,-1,3
3516855852,1,0,0,0,-1,-1,-1,-2,3
3516862585,3,0,-3,-2,-2,-1,-2,0,3
3516862585,8,-2,1,1,-1,2,-1,1,3
3516877678,0,-2,-2,0,0,0,1,0,3
3516877678,-5,-2,2,-2,1,-1,-1,1,3
3516886755,-5,0,3,-1,-1,0,1,1,3
3516886755,-1,1,0,-1,1,1,0,0,3
3516900859,-2,-2,2,-2,-3,0,-2,-1,3
3516900859,-2,-1,0,-2,-2,1,0,2,3
3516907667,-6,0,2,1,-2,-1,-1,0,3
3516907667,-6,0,1,-1,1,1,0,0,3
3516923912,-7,-2,2,-2,1,1,2,0,3
3516923912,-8,1,0,-1,0,3,1,3,3
3516925565,-8,-1,1,-2,-1,0,-2,1,3
3516925565,-4,-1,-2,-2,0,-2,-2,0,3
3516946529,0,-2,-6,5,-1,0,-3,-2,3
3516946529,0,2,1,6,2,1,3,-2,3
